task_name,from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,model_path,drop_neighborhood,drop_description,cpt_path,task_name,train_path,valid_path,test_path,index_path,inference_entities_path,exact_match,exact_match_entity,Hits@1,Hits@3,Hits@5,Hits@10,Hits@1_pipeline,Hits@3_pipeline,Hits@5_pipeline,Hits@10_pipeline
ilpc-small,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,linear,512,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-small/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters100000_baseline_pretrained_2sep_enum_eval/run_1/,True,False,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-small/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters100000_baseline_pretrained_2sep_enum/run_1,ilpc-small,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_train.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_test.csv,/home/bulatov/bulatov/KGLM/faiss/entities_description_small.index,/home/chepurova/knowledge-graphs-language-models/faiss/small_verbalized_inference_entities_and_descriptions.json,0.01722949743270874,4.60027551651001,0.05530668422579765,0.08924879133701324,0.12095107138156891,0.1614403873682022,0.05530668422579765,0.08924879133701324,0.12095107138156891,0.1614403873682022
ilpc-small,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-small/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters100000_pretrained_2sep_enum/run_1,False,False,,ilpc-small,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_train.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_test.csv,./faiss/entities_description_small.index,,,,,,,,,,,
ilpc-small,,t5-small,transformers:T5ForConditionalGeneration,encoder-decoder,4e-06,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-small/lr4e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters100000_2sep_enum/run_1,False,False,,ilpc-small,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_train.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_test.csv,./faiss/entities_description_small.index,,,,,,,,,,,
ilpc-small,,t5-small,transformers:T5ForConditionalGeneration,encoder-decoder,4e-06,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-small/lr4e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters100000_2sep_enum/run_1,False,False,,ilpc-small,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_train.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_test.csv,./faiss/entities_description_small.index,,,,,,,,,,,
ilpc-small,,t5-small,transformers:T5ForConditionalGeneration,encoder-decoder,4e-06,128,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-small/lr4e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters100000_baseline_2sep_enum/run_1,True,False,,ilpc-small,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_train.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_test.csv,./faiss/entities_description_small.index,,,,,,,,,,,
ilpc-small,,t5-small,transformers:T5ForConditionalGeneration,encoder-decoder,4e-06,128,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-small/lr4e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters100000_baseline_2sep_enum/run_1,True,False,,ilpc-small,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_train.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_test.csv,./faiss/entities_description_small.index,,,,,,,,,,,
ilpc-small,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,64,1.0,linear,512,./runs/t5-small/ilpc-small/lr5e-06_linear_adamw_wd1e-02_512-512_bs128_iters100000_pretrained_2sep_enum/run_1,False,False,,ilpc-small,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_train.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/small_2sep_enum/small_test.csv,./faiss/entities_description_small.index,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,constant_with_warmup,512,./runs/t5-small/lr5e-04_constant_with_warmup_adamw_wd1e-03_512-512_bs32_iters100000/run_0,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,constant_with_warmup,512,./runs/t5-small/lr5e-04_constant_with_warmup_adamw_wd1e-03_512-512_bs32_iters100000/run_2,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,constant_with_warmup,512,./runs/t5-small/lr5e-04_constant_with_warmup_adamw_wd1e-03_512-512_bs32_iters100000/run_1,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,linear,512,./runs/t5-small/lr5e-04_linear_adamw_wd1e-03_512-512_bs32_iters100000_pretrained/run_0,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,linear,512,./runs/t5-small/lr5e-04_linear_adamw_wd1e-03_512-512_bs32_iters100000_pretrained/run_2,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,16,4.0,constant_with_warmup,512,./runs/t5-small/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs64_iters4000000/run_1,False,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,16,4.0,constant_with_warmup,512,./runs/t5-small/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs64_iters4000000/run_1,False,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,constant_with_warmup,512,./runs/t5-small/lr5e-04_constant_with_warmup_adamw_wd1e-03_512-512_bs32_iters400000/run_3,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,constant_with_warmup,512,./runs/t5-small/lr5e-04_constant_with_warmup_adamw_wd1e-03_512-512_bs32_iters400000/run_3,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,constant_with_warmup,512,./runs/t5-small/lr5e-04_constant_with_warmup_adamw_wd1e-03_512-512_bs32_iters400000/run_3,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,constant_with_warmup,512,./runs/t5-small/lr5e-04_constant_with_warmup_adamw_wd1e-03_512-512_bs32_iters400000/run_1,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0001,8,,linear,512,./runs/t5-small/lr1e-04_linear_adamw_wd1e-03_512-512_bs32_iters100000/run_0,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,16,,constant_with_warmup,512,./runs/t5-small/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs64_iters1000000/run_0,False,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,8,,linear,512,./runs/t5-small/lr5e-05_linear_adamw_wd1e-03_512-512_bs32_iters100000_pretrained/run_0,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,8,,linear,512,./runs/t5-small/lr5e-05_linear_adamw_wd1e-03_512-512_bs32_iters100000_pretrained/run_2,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0001,8,,linear,512,./runs/t5-small/lr1e-04_linear_adamw_wd1e-03_512-512_bs32_iters1000000/run_1,True,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0001,8,,linear,512,./runs/t5-small/lr1e-04_linear_adamw_wd1e-03_512-512_bs32_iters1000000/run_1,True,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0001,8,,linear,512,./runs/t5-small/lr1e-04_linear_adamw_wd1e-03_512-512_bs32_iters400000/run_0,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,16,4.0,constant_with_warmup,512,./runs/t5-small/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs64_iters4000000_baseline/run_3,True,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,16,4.0,constant_with_warmup,512,./runs/t5-small/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs64_iters4000000_baseline/run_2,True,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,16,4.0,constant_with_warmup,512,./runs/t5-small/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs64_iters4000000_baseline/run_2,True,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,64,1.0,constant_with_warmup,512,./runs/t5-small/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs64_iters4000000_baseline/run_5,True,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,16,4.0,constant_with_warmup,512,./runs/t5-small/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs64_iters4000000_baseline/run_1,True,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,16,4.0,constant_with_warmup,512,./runs/t5-small/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs64_iters4000000_baseline/run_1,True,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,linear,512,./runs/t5-small/lr5e-04_linear_adamw_wd1e-03_512-512_bs32_iters1000000/run_3,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,0.0001,8,,linear,512,./runs/t5-small/lr1e-04_linear_adamw_wd1e-03_512-512_bs32_iters100000_pretrained/run_0,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,0.0001,8,,linear,512,./runs/t5-small/lr1e-04_linear_adamw_wd1e-03_512-512_bs32_iters100000_pretrained/run_2,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0001,8,,constant_with_warmup,512,./runs/t5-small/lr1e-04_constant_with_warmup_adamw_wd1e-03_512-512_bs32_iters100000/run_0,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,8,,constant_with_warmup,512,./runs/t5-small/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs32_iters1000000/run_3,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,t5-small,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,32,4.0,constant_with_warmup,512,./runs/t5-small/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs64_iters4000000_baseline_vanilla_config/run_0,True,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,t5-small,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,16,4.0,constant_with_warmup,512,./runs/t5-small/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs64_iters4000000_baseline_vanilla_config/run_2,True,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,linear,512,./runs/t5-small/lr5e-04_linear_adamw_wd1e-03_512-512_bs32_iters100000/run_0,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,linear,512,./runs/t5-small/lr5e-04_linear_adamw_wd1e-03_512-512_bs32_iters100000/run_2,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,4,,linear,512,./runs/t5-small/lr5e-04_linear_adamw_wd1e-03_512-512_bs32_iters400000_pretrained/run_0,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,8,,constant_with_warmup,512,./runs/t5-small/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs32_iters100000/run_0,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,8,,constant_with_warmup,512,./runs/t5-small/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs32_iters100000/run_2,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,linear,512,./runs/t5-small/lr5e-04_linear_adamw_wd1e-03_512-512_bs32_iters400000/run_1,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,linear,512,./runs/t5-small/lr5e-04_linear_adamw_wd1e-03_512-512_bs32_iters400000/run_4,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0002,8,,linear,512,./runs/t5-small/lr2e-04_linear_adamw_wd1e-03_512-512_bs32_iters400000/run_0,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,8,,linear,512,./runs/t5-small/lr5e-05_linear_adamw_wd1e-03_512-512_bs32_iters100000/run_0,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,8,,linear,512,./runs/t5-small/lr5e-05_linear_adamw_wd1e-03_512-512_bs32_iters100000/run_2,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,8,,constant_with_warmup,512,./runs/t5-small/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs32_iters1000000_baseline/run_1,True,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,constant_with_warmup,512,./runs/t5-small/lr5e-04_constant_with_warmup_adamw_wd1e-03_512-512_bs32_iters100000_pretrained/run_0,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,constant_with_warmup,512,./runs/t5-small/lr5e-04_constant_with_warmup_adamw_wd1e-03_512-512_bs32_iters100000_pretrained/run_2,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,0.0005,8,,constant_with_warmup,512,./runs/t5-small/lr5e-04_constant_with_warmup_adamw_wd1e-03_512-512_bs32_iters100000_pretrained/run_1,,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,0.0001,8,,linear,512,./runs/t5-small/lr1e-04_linear_adamw_wd1e-03_512-512_bs32_iters1000000_baseline/run_1,True,,,contract_nli,,,,,,,,,,,,,,,
contract_nli,,./t5configs/t5-small.json,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,16,,constant_with_warmup,512,./runs/t5-small/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs64_iters1000000_baseline/run_0,True,,,contract_nli,,,,,,,,,,,,,,,
ilpc,,t5-small,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,16,4.0,constant_with_warmup,512,./runs/t5-small/ilpc/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters50000/run_1,True,,,ilpc,/home/bulatov/bulatov/datasets/ilpc22/small-train.csv,/home/bulatov/bulatov/datasets/ilpc22/small-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/small-test.csv,,,,,,,,,,,,
ilpc,,t5-small,transformers:T5ForConditionalGeneration,encoder-decoder,1e-05,16,4.0,constant_with_warmup,512,./runs/t5-small/ilpc/lr1e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_baseline/run_1,True,,,ilpc,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc,,t5-small,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,16,4.0,constant_with_warmup,512,./runs/t5-small/ilpc/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters50000/run_1,True,,,ilpc,/home/bulatov/bulatov/datasets/ilpc22/small-train.csv,/home/bulatov/bulatov/datasets/ilpc22/small-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/small-test.csv,,,,,,,,,,,,
ilpc,,t5-small,transformers:T5ForConditionalGeneration,encoder-decoder,1e-05,16,4.0,constant_with_warmup,512,./runs/t5-small/ilpc/lr1e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000/run_1,False,,,ilpc,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_baseline_pretrained/run_1,True,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,linear,512,./runs/t5-small/ilpc-large/lr5e-06_linear_adamw_wd1e-02_512-512_bs128_iters150000_baseline_pretrained_2sep_enum_nodesc/run_1,True,True,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,,,7.58424186706543,7.58424186706543,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,linear,512,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-large/lr5e-06_linear_adamw_wd1e-02_512-512_bs128_iters150000_baseline_pretrained_2sep_enum_nodesc_eval/run_1/,True,True,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-large/lr5e-06_linear_adamw_wd1e-02_512-512_bs128_iters150000_baseline_pretrained_2sep_enum_nodesc/run_1,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,/home/bulatov/bulatov/KGLM/faiss/entities.index,/home/chepurova/knowledge-graphs-language-models/faiss/large_verbalized_inference_entities.json,7.585428237915039,7.585428237915039,0.11375687271356583,0.13840337097644806,0.16683031618595123,0.20026512444019318,0.10869991779327393,0.12450903654098511,0.14449135959148407,0.1669285148382187
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,1e-06,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr1e-06_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_pretrained/run_1,False,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_pretrained_2sep/run_1,False,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep/large_test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,1e-05,128,1.0,linear,512,./runs/t5-small/ilpc-large/lr1e-05_linear_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum_eval/run_1,False,,./runs/t5-small/ilpc-large/lr1e-05_linear_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum/run_1,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,,,0.8301404714584351,4.9513702392578125,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,linear,512,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum_eval/run_1/,False,False,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum/run_1,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,/home/bulatov/bulatov/KGLM/faiss/entities_description.index,/home/chepurova/knowledge-graphs-language-models/faiss/large_verbalized_inference_entities_and_descriptions.json,0.3142183721065521,7.9389238357543945,0.10221916437149048,0.14002355933189392,0.15730558335781097,0.19314610958099365,0.10221916437149048,0.14002355933189392,0.15730558335781097,0.19314610958099365
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,linear,512,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum_eval/run_1/,False,False,/home/bulatov/bulatov/KGLM/runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum/run_1,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,/home/bulatov/bulatov/KGLM/faiss/entities_description.index,/home/chepurova/knowledge-graphs-language-models/faiss/large_verbalized_inference_entities_and_descriptions.json,0.314372718334198,7.932999134063721,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-05,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-05_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_pretrained/run_1,False,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,128,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-03_512-512_bs128_iters200000_baseline_pretrained/run_1,True,,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large-train.csv,/home/bulatov/bulatov/datasets/ilpc22/large-valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large-test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum/run_1,False,False,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,,,,,,,,,,,,
ilpc-large,t5-small,,transformers:T5ForConditionalGeneration,encoder-decoder,5e-06,64,1.0,constant_with_warmup,512,./runs/t5-small/ilpc-large/lr5e-06_constant_with_warmup_adamw_wd1e-02_512-512_bs128_iters250000_pretrained_2sep_enum/run_1,False,False,,ilpc-large,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_train.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_valid.csv,/home/bulatov/bulatov/datasets/ilpc22/large_2sep_enum/large_test.csv,,,,,,,,,,,,
